"GEO_ID","NAME","B19013_001E","B19013_001M","POPGROUP","POPGROUP_LABEL",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Race/Ethnic Group","Population Groups",
"1400000US36005045102","Census Tract 451.02; Bronx County; New York","80139","31307","001","Total population",
"1400000US36005045600","Census Tract 456; Bronx County; New York","74254","10191","001","Total population",
"1400000US36005045800","Census Tract 458; Bronx County; New York","16161","5649","001","Total population",
"1400000US36005046000","Census Tract 460; Bronx County; New York","32340","6085","001","Total population",
"1400000US36005046201","Census Tract 462.01, Bronx County, New York","43205","6966","001","Total population",
"1400000US36005046202","Census Tract 462.02, Bronx County, New York","40497","8140","001","Total population",
"1400000US36005048400","Census Tract 484, Bronx County, New York","69701","7688","001","Total population",
"1400000US36005051600","Census Tract 516, Bronx County, New York","76771","12302","001","Total population",
"1400000US36047000100","Census Tract 1; Kings County; New York","70938","25488","001","Total population",
"1400000US36047000200","Census Tract 2; Kings County; New York","34740","13495","001","Total population",
"1400000US36047000301","Census Tract 3.01; Kings County; New York","101544","28439","001","Total population",
"1400000US36047000501","Census Tract 5.01; Kings County; New York","110700","25568","001","Total population",
"1400000US36047000502","Census Tract 5.02; Kings County; New York","91964","14622","001","Total population",
"1400000US36047000700","Census Tract 7; Kings County; New York","130966","10511","001","Total population",
"1400000US36047000900","Census Tract 9; Kings County; New York","121083","44908","001","Total population",
"1400000US36047001100","Census Tract 11; Kings County; New York","107946","11352","001","Total population",
"1400000US36047001300","Census Tract 13; Kings County; New York","111500","14023","001","Total population",
"1400000US36047001500","Census Tract 15, Kings County, New York","90616","12611","001","Total population",
"1400000US36047001800","Census Tract 18, Kings County, New York","null","null","001","Total population",
"1400000US36047002000","Census Tract 20; Kings County; New York","61023","21769","001","Total population",
"1400000US36047002100","Census Tract 21; Kings County; New York","208036","15087","001","Total population",
"1400000US36047002200","Census Tract 22; Kings County; New York","36563","11436","001","Total population",
"1400000US36047002300","Census Tract 23; Kings County; New York","19066","2837","001","Total population",
"1400000US36047002901","Census Tract 29.01; Kings County; New York","17544","4945","001","Total population",
"1400000US36047003000","Census Tract 30; Kings County; New York","68958","27278","001","Total population",
"1400000US36047003100","Census Tract 31, Kings County, New York","69609","10759","001","Total population",
"1400000US36047003300","Census Tract 33; Kings County; New York","105642","20054","001","Total population",
"1400000US36047003400","Census Tract 34; Kings County; New York","69848","29677","001","Total population",
"1400000US36047003500","Census Tract 35; Kings County; New York","61525","5690","001","Total population",
"1400000US36047003600","Census Tract 36; Kings County; New York","74449","14341","001","Total population",
"1400000US36047003700","Census Tract 37; Kings County; New York","102386","41134","001","Total population",
"1400000US36047003800","Census Tract 38; Kings County; New York","85950","13134","001","Total population",
"1400000US36047003900","Census Tract 39; Kings County; New York","102981","18057","001","Total population",
"1400000US36047004100","Census Tract 41; Kings County; New York","112128","16715","001","Total population",
"1400000US36047004300","Census Tract 43; Kings County; New York","112036","22058","001","Total population",
"1400000US36047004400","Census Tract 44; Kings County; New York","95341","16467","001","Total population",
"1400000US36047004500","Census Tract 45; Kings County; New York","138281","20771","001","Total population",
"1400000US36047004600","Census Tract 46; Kings County; New York","118333","61738","001","Total population",
"1400000US36047004700","Census Tract 47; Kings County; New York","101150","15002","001","Total population",
"1400000US36047004900","Census Tract 49; Kings County; New York","116950","29647","001","Total population",
"1400000US36047005000","Census Tract 50; Kings County; New York","90608","15756","001","Total population",
"1400000US36047005100","Census Tract 51; Kings County; New York","85563","10938","001","Total population",
"1400000US36047005201","Census Tract 52.01; Kings County; New York","29531","22917","001","Total population",
"1400000US36047005202","Census Tract 52.02; Kings County; New York","68958","10596","001","Total population",
"1400000US36047005300","Census Tract 53, Kings County, New York","72841","15470","001","Total population",
"1400000US36047005400","Census Tract 54; Kings County; New York","59696","8450","001","Total population",
"1400000US36047005601","Census Tract 56.01; Kings County; New York","53984","11142","001","Total population",
"1400000US36047005602","Census Tract 56.02; Kings County; New York","60164","12447","001","Total population",
"1400000US36047005800","Census Tract 58; Kings County; New York","50528","8452","001","Total population",
"1400000US36047005900","Census Tract 59; Kings County; New York","57143","22247","001","Total population",
"1400000US36047006000","Census Tract 60; Kings County; New York","64286","13579","001","Total population",
"1400000US36047006200","Census Tract 62; Kings County; New York","47050","8883","001","Total population",
"1400000US36047006300","Census Tract 63; Kings County; New York","97614","7783","001","Total population",
"1400000US36047006400","Census Tract 64; Kings County; New York","64214","12233","001","Total population",
"1400000US36047006500","Census Tract 65; Kings County; New York","109492","21778","001","Total population",
"1400000US36047006600","Census Tract 66; Kings County; New York","59981","4349","001","Total population",
"1400000US36047006700","Census Tract 67; Kings County; New York","145294","14203","001","Total population",
"1400000US36047006800","Census Tract 68; Kings County; New York","40857","4719","001","Total population",
"1400000US36047006900","Census Tract 69, Kings County, New York","131284","14928","001","Total population",
"1400000US36047007000","Census Tract 70; Kings County; New York","42218","8110","001","Total population",
"1400000US36047007100","Census Tract 71; Kings County; New York","36890","7245","001","Total population",
"1400000US36047007200","Census Tract 72; Kings County; New York","37364","5407","001","Total population",
"1400000US36047007400","Census Tract 74; Kings County; New York","46204","12705","001","Total population",
"1400000US36047007500","Census Tract 75; Kings County; New York","135697","26494","001","Total population",
"1400000US36047007600","Census Tract 76; Kings County; New York","32996","4548","001","Total population",
"1400000US36047007700","Census Tract 77; Kings County; New York","123592","10694","001","Total population",
"1400000US36047007800","Census Tract 78; Kings County; New York","42000","5860","001","Total population",
"1400000US36047008000","Census Tract 80; Kings County; New York","53380","9212","001","Total population",
"1400000US36047008200","Census Tract 82; Kings County; New York","35511","10270","001","Total population",
"1400000US36047008400","Census Tract 84; Kings County; New York","49274","16706","001","Total population",
"1400000US36047008500","Census Tract 85; Kings County; New York","14000","5022","001","Total population",
"1400000US36047008800","Census Tract 88; Kings County; New York","53528","9442","001","Total population",
"1400000US36047009000","Census Tract 90, Kings County, New York","36925","3826","001","Total population",
"1400000US36047009200","Census Tract 92, Kings County, New York","38042","7176","001","Total population",
"1400000US36047009400","Census Tract 94, Kings County, New York","40239","7712","001","Total population",
"1400000US36047009600","Census Tract 96; Kings County; New York","32829","6804","001","Total population",
"1400000US36047009800","Census Tract 98; Kings County; New York","31961","10542","001","Total population",
"1400000US36047010000","Census Tract 100; Kings County; New York","33229","6145","001","Total population",
"1400000US36047010100","Census Tract 101; Kings County; New York","43779","12485","001","Total population",
"1400000US36047010200","Census Tract 102; Kings County; New York","42911","4814","001","Total population",
"1400000US36047010400","Census Tract 104, Kings County, New York","37787","11881","001","Total population",
"1400000US36047010600","Census Tract 106, Kings County, New York","37531","8976","001","Total population",
"1400000US36047010800","Census Tract 108, Kings County, New York","32122","9029","001","Total population",
"1400000US36047011000","Census Tract 110; Kings County; New York","40238","8667","001","Total population",
"1400000US36047011200","Census Tract 112; Kings County; New York","30032","8743","001","Total population",
"1400000US36047011400","Census Tract 114; Kings County; New York","42402","2827","001","Total population",
"1400000US36047011600","Census Tract 116; Kings County; New York","32267","8349","001","Total population",
"1400000US36047011700","Census Tract 117; Kings County; New York","72429","7742","001","Total population",
"1400000US36047011800","Census Tract 118; Kings County; New York","31447","11087","001","Total population",
"1400000US36047011900","Census Tract 119, Kings County, New York","82969","12235","001","Total population",
"1400000US36047012000","Census Tract 120; Kings County; New York","28750","21959","001","Total population",
"1400000US36047012100","Census Tract 121; Kings County; New York","93393","27450","001","Total population",
"1400000US36047012200","Census Tract 122; Kings County; New York","36250","10160","001","Total population",
