"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1500000US360050157004","Block Group 4; Census Tract 157; Bronx County; New York","37583","32662",
"1500000US360050158001","Block Group 1; Census Tract 158; Bronx County; New York","70357","15922",
"1500000US360050159001","Block Group 1; Census Tract 159; Bronx County; New York","30811","25946",
"1500000US360050159002","Block Group 2; Census Tract 159; Bronx County; New York","-","**",
"1500000US360050160000","Block Group 0; Census Tract 160; Bronx County; New York","-","**",
"1500000US360050160001","Block Group 1; Census Tract 160; Bronx County; New York","83077","23037",
"1500000US360050160002","Block Group 2; Census Tract 160; Bronx County; New York","94207","64441",
"1500000US360050160003","Block Group 3; Census Tract 160; Bronx County; New York","177824","25066",
"1500000US360050160004","Block Group 4; Census Tract 160; Bronx County; New York","150000","82533",
"1500000US360050161001","Block Group 1; Census Tract 161; Bronx County; New York","23400","12070",
"1500000US360050161002","Block Group 2; Census Tract 161; Bronx County; New York","21865","18751",
"1500000US360050161003","Block Group 3; Census Tract 161; Bronx County; New York","24286","16866",
"1500000US360050161004","Block Group 4; Census Tract 161; Bronx County; New York","21156","16528",
"1500000US360050162001","Block Group 1; Census Tract 162; Bronx County; New York","99250","15053",
"1500000US360050162002","Block Group 2; Census Tract 162; Bronx County; New York","144063","48796",
"1500000US360050163001","Block Group 1; Census Tract 163; Bronx County; New York","-","**",
"1500000US360050164001","Block Group 1; Census Tract 164; Bronx County; New York","66912","12409",
"1500000US360050165001","Block Group 1; Census Tract 165; Bronx County; New York","46179","9620",
"1500000US360050166001","Block Group 1; Census Tract 166; Bronx County; New York","105463","13371",
"1500000US360050166002","Block Group 2; Census Tract 166; Bronx County; New York","108060","31976",
"1500000US360050167001","Block Group 1; Census Tract 167; Bronx County; New York","41313","8792",
"1500000US360050167002","Block Group 2; Census Tract 167; Bronx County; New York","42625","28783",
"1500000US360050169001","Block Group 1; Census Tract 169; Bronx County; New York","50107","12596",
"1500000US360050171001","Block Group 1; Census Tract 171; Bronx County; New York","-","**",
"1500000US360050173001","Block Group 1; Census Tract 173; Bronx County; New York","84088","15394",
"1500000US360050173002","Block Group 2; Census Tract 173; Bronx County; New York","17043","11358",
"1500000US360050173003","Block Group 3; Census Tract 173; Bronx County; New York","33132","15078",
"1500000US360050173004","Block Group 4; Census Tract 173; Bronx County; New York","16300","1738",
"1500000US360050175001","Block Group 1; Census Tract 175; Bronx County; New York","-","**",
"1500000US360050175002","Block Group 2; Census Tract 175; Bronx County; New York","-","**",
"1500000US360050175003","Block Group 3; Census Tract 175; Bronx County; New York","-","**",
"1500000US360050175004","Block Group 4; Census Tract 175; Bronx County; New York","31250","26793",
"1500000US360050175005","Block Group 5; Census Tract 175; Bronx County; New York","87931","34501",
"1500000US360050175006","Block Group 6; Census Tract 175; Bronx County; New York","-","**",
"1500000US360050177011","Block Group 1; Census Tract 177.01; Bronx County; New York","35417","27129",
"1500000US360050177012","Block Group 2; Census Tract 177.01; Bronx County; New York","-","**",
"1500000US360050177013","Block Group 3; Census Tract 177.01; Bronx County; New York","32935","29836",
"1500000US360050177021","Block Group 1; Census Tract 177.02; Bronx County; New York","95542","27690",
"1500000US360050177022","Block Group 2; Census Tract 177.02; Bronx County; New York","49213","18822",
"1500000US360050177023","Block Group 3; Census Tract 177.02; Bronx County; New York","36530","10597",
"1500000US360050177024","Block Group 4; Census Tract 177.02; Bronx County; New York","58852","19999",
"1500000US360050179011","Block Group 1; Census Tract 179.01; Bronx County; New York","46313","9660",
"1500000US360050179012","Block Group 2; Census Tract 179.01; Bronx County; New York","70135","33095",
"1500000US360050179013","Block Group 3; Census Tract 179.01; Bronx County; New York","-","**",
"1500000US360050179021","Block Group 1; Census Tract 179.02; Bronx County; New York","52500","39212",
"1500000US360050179022","Block Group 2; Census Tract 179.02; Bronx County; New York","45170","24214",
"1500000US360050179023","Block Group 3; Census Tract 179.02; Bronx County; New York","40518","2574",
"1500000US360050181011","Block Group 1; Census Tract 181.01; Bronx County; New York","47014","41450",
"1500000US360050181012","Block Group 2; Census Tract 181.01; Bronx County; New York","-","**",
"1500000US360050181013","Block Group 3; Census Tract 181.01; Bronx County; New York","-","**",
"1500000US360050181021","Block Group 1; Census Tract 181.02; Bronx County; New York","-","**",
"1500000US360050181022","Block Group 2; Census Tract 181.02; Bronx County; New York","41308","20958",
"1500000US360050181023","Block Group 3; Census Tract 181.02; Bronx County; New York","-","**",
"1500000US360050181024","Block Group 4; Census Tract 181.02; Bronx County; New York","67092","16361",
"1500000US360050183011","Block Group 1; Census Tract 183.01; Bronx County; New York","41429","10032",
"1500000US360050183012","Block Group 2; Census Tract 183.01; Bronx County; New York","-","**",
"1500000US360050183013","Block Group 3; Census Tract 183.01; Bronx County; New York","71635","69036",
"1500000US360050183021","Block Group 1; Census Tract 183.02; Bronx County; New York","73023","34611",
"1500000US360050183022","Block Group 2; Census Tract 183.02; Bronx County; New York","59141","42432",
"1500000US360050183023","Block Group 3; Census Tract 183.02; Bronx County; New York","65163","42228",
"1500000US360050184001","Block Group 1; Census Tract 184; Bronx County; New York","123773","6254",
"1500000US360050184002","Block Group 2; Census Tract 184; Bronx County; New York","93826","34437",
"1500000US360050184003","Block Group 3; Census Tract 184; Bronx County; New York","119831","66380",
"1500000US360050184004","Block Group 4; Census Tract 184; Bronx County; New York","103056","92080",
"1500000US360050185011","Block Group 1; Census Tract 185.01; Bronx County; New York","50177","31520",
"1500000US360050185021","Block Group 1; Census Tract 185.02; Bronx County; New York","-","**",
"1500000US360050185022","Block Group 2; Census Tract 185.02; Bronx County; New York","26481","17691",
"1500000US360050185023","Block Group 3; Census Tract 185.02; Bronx County; New York","25600","19729",
"1500000US360050185024","Block Group 4; Census Tract 185.02; Bronx County; New York","-","**",
"1500000US360050189001","Block Group 1; Census Tract 189; Bronx County; New York","60833","50220",
"1500000US360050189002","Block Group 2; Census Tract 189; Bronx County; New York","70880","27300",
"1500000US360050189003","Block Group 3; Census Tract 189; Bronx County; New York","41921","29503",
"1500000US360050189004","Block Group 4; Census Tract 189; Bronx County; New York","23798","11872",
"1500000US360050193001","Block Group 1; Census Tract 193; Bronx County; New York","-","**",
"1500000US360050193002","Block Group 2; Census Tract 193; Bronx County; New York","39470","31934",
"1500000US360050193003","Block Group 3; Census Tract 193; Bronx County; New York","37727","7151",
"1500000US360050193004","Block Group 4; Census Tract 193; Bronx County; New York","-","**",
"1500000US360050194001","Block Group 1; Census Tract 194; Bronx County; New York","70185","8222",
"1500000US360050195001","Block Group 1; Census Tract 195; Bronx County; New York","29759","29542",
"1500000US360050195002","Block Group 2; Census Tract 195; Bronx County; New York","34787","8463",
"1500000US360050195003","Block Group 3; Census Tract 195; Bronx County; New York","28369","21897",
"1500000US360050195004","Block Group 4; Census Tract 195; Bronx County; New York","-","**",
"1500000US360050197001","Block Group 1; Census Tract 197; Bronx County; New York","11787","9761",
"1500000US360050197002","Block Group 2; Census Tract 197; Bronx County; New York","11950","10310",
"1500000US360050197003","Block Group 3; Census Tract 197; Bronx County; New York","37224","14096",
"1500000US360050197004","Block Group 4; Census Tract 197; Bronx County; New York","-","**",
"1500000US360050197005","Block Group 5; Census Tract 197; Bronx County; New York","57949","16084",
"1500000US360050199001","Block Group 1; Census Tract 199; Bronx County; New York","-","**",
"1500000US360050199002","Block Group 2; Census Tract 199; Bronx County; New York","50543","47341",
"1500000US360050199003","Block Group 3; Census Tract 199; Bronx County; New York","-","**",
"1500000US360050199004","Block Group 4; Census Tract 199; Bronx County; New York","27674","21935",
"1500000US360050199005","Block Group 5; Census Tract 199; Bronx County; New York","45076","36648",
"1500000US360050199006","Block Group 6; Census Tract 199; Bronx County; New York","68875","35275",
"1500000US360050200001","Block Group 1; Census Tract 200; Bronx County; New York","-","**",
"1500000US360050200002","Block Group 2; Census Tract 200; Bronx County; New York","40208","16349",
"1500000US360050200003","Block Group 3; Census Tract 200; Bronx County; New York","-","**",
"1500000US360050200004","Block Group 4; Census Tract 200; Bronx County; New York","45732","6378",
"1500000US360050201001","Block Group 1; Census Tract 201; Bronx County; New York","47942","18505",
"1500000US360050201002","Block Group 2; Census Tract 201; Bronx County; New York","45481","16165",
"1500000US360050201003","Block Group 3; Census Tract 201; Bronx County; New York","26157","12556",
"1500000US360050202001","Block Group 1; Census Tract 202; Bronx County; New York","68750","17825",
"1500000US360050202002","Block Group 2; Census Tract 202; Bronx County; New York","40972","21478",
"1500000US360050204001","Block Group 1; Census Tract 204; Bronx County; New York","54093","15979",
"1500000US360050204002","Block Group 2; Census Tract 204; Bronx County; New York","93214","38582",
"1500000US360050204003","Block Group 3; Census Tract 204; Bronx County; New York","59417","24954",
"1500000US360050205011","Block Group 1; Census Tract 205.01; Bronx County; New York","-","**",
"1500000US360050205012","Block Group 2; Census Tract 205.01; Bronx County; New York","35712","19449",
"1500000US360050205013","Block Group 3; Census Tract 205.01; Bronx County; New York","-","**",
"1500000US360050205014","Block Group 4; Census Tract 205.01; Bronx County; New York","13556","9369",
"1500000US360050205015","Block Group 5; Census Tract 205.01; Bronx County; New York","13315","5195",
"1500000US360050205021","Block Group 1; Census Tract 205.02; Bronx County; New York","13227","5617",
"1500000US360050205022","Block Group 2; Census Tract 205.02; Bronx County; New York","-","**",
"1500000US360050205023","Block Group 3; Census Tract 205.02; Bronx County; New York","78516","52345",
"1500000US360050206011","Block Group 1; Census Tract 206.01; Bronx County; New York","54919","20884",
"1500000US360050206012","Block Group 2; Census Tract 206.01; Bronx County; New York","-","**",
"1500000US360050209001","Block Group 1; Census Tract 209; Bronx County; New York","26118","11271",
"1500000US360050209002","Block Group 2; Census Tract 209; Bronx County; New York","38141","20151",
"1500000US360050209003","Block Group 3; Census Tract 209; Bronx County; New York","45420","20611",
"1500000US360050209004","Block Group 4; Census Tract 209; Bronx County; New York","65551","9659",
"1500000US360050210011","Block Group 1; Census Tract 210.01; Bronx County; New York","-","**",
"1500000US360050210012","Block Group 2; Census Tract 210.01; Bronx County; New York","57958","43436",
"1500000US360050210013","Block Group 3; Census Tract 210.01; Bronx County; New York","-","**",
"1500000US360050210014","Block Group 4; Census Tract 210.01; Bronx County; New York","40781","36344",
"1500000US360050210015","Block Group 5; Census Tract 210.01; Bronx County; New York","31667","8486",
"1500000US360050210016","Block Group 6; Census Tract 210.01; Bronx County; New York","40708","38857",
"1500000US360050210017","Block Group 7; Census Tract 210.01; Bronx County; New York","60368","23735",
"1500000US360050210021","Block Group 1; Census Tract 210.02; Bronx County; New York","70337","18185",
"1500000US360050210022","Block Group 2; Census Tract 210.02; Bronx County; New York","140285","116539",
"1500000US360050210023","Block Group 3; Census Tract 210.02; Bronx County; New York","-","**",
"1500000US360050210024","Block Group 4; Census Tract 210.02; Bronx County; New York","-","**",
"1500000US360050210025","Block Group 5; Census Tract 210.02; Bronx County; New York","103326","27692",
"1500000US360050210026","Block Group 6; Census Tract 210.02; Bronx County; New York","65388","25978",
"1500000US360050210027","Block Group 7; Census Tract 210.02; Bronx County; New York","89076","65351",
"1500000US360050210028","Block Group 8; Census Tract 210.02; Bronx County; New York","90000","59396",
"1500000US360050211001","Block Group 1; Census Tract 211; Bronx County; New York","40703","22535",
"1500000US360050211002","Block Group 2; Census Tract 211; Bronx County; New York","48148","9426",
"1500000US360050211003","Block Group 3; Census Tract 211; Bronx County; New York","21422","14664",
"1500000US360050211004","Block Group 4; Census Tract 211; Bronx County; New York","-","**",
