cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters
9346514,1011717510,36061015100,Upper West Side,City Council District 6,MN 07 - Upper West Side,Manhattan,New York City,1,,143646614,UNAVAILABLE OWNER,616,2013,1,,,21 West End Avenue,Breakdown available,36,63,23,5,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9348898,1012400052,36061017900,Upper West Side,City Council District 6,MN 07 - Upper West Side,Manhattan,New York City,1,1,20913300,L&M 93RD STREET LLC,147,2005,1,,,2495 Broadway,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9394894,2031420090,36005037900,University Heights/Fordham,City Council District 15,BX 05 - Fordham/University Heights,Bronx,New York City,1,1,1969650,"HP WEBSTER GARDENS HOUSING DEV FUND COMP ANY, INC.",69,2002,1,,,1971 Webster Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9395576,2031687501,36005040100,Kingsbridge Heights/Mosholu,City Council District 14,BX 07 - Kingsbridge Heights/Bedford,Bronx,New York City,1,1,4046850,UNAVAILABLE OWNER,93,2016,1,,,2605 Grand Concourse,Breakdown available,6,41,40,6,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9388943,2031690045,36005024100,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,1,1,1633950,"CRESTON AVENUE ASSOCIATES, L.P.",92,2003,1,5.5,8.4,2089 Creston Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9370655,1017457501,36061018400,East Harlem,City Council District 9,MN 11 - East Harlem,Manhattan,New York City,1,,7427156,UNAVAILABLE OWNER,92,2004,1,,,1825 Madison Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9394669,2031780055,36005024100,University Heights/Fordham,City Council District 14,BX 05 - Fordham/University Heights,Bronx,New York City,1,1,872550,"2065 MORRIS AVENUE ASSOCIATES, L.P.",63,2008,1,4.1,7.2,2065 Morris Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9385183,2023780034,36005006900,Mott Haven/Hunts Point,City Council District 17,BX 01 - Mott Haven/Melrose,Bronx,New York City,1,1,1029150,156TH ST ASSOCIATES LLC,63,2008,1,4.1,6.6,429 East 156 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9374414,2023790007,36005006900,Mott Haven/Hunts Point,City Council District 17,BX 01 - Mott Haven/Melrose,Bronx,New York City,1,1,3121200,SENIOR LIVING OPTIONS INC,165,2004,1,,,404 East 158 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9373245,2023860144,36005018500,Morrisania/Belmont,City Council District 17,BX 03 - Morrisania/Crotona,Bronx,New York City,1,1,2266200,HP 1011 WASHINGTON HOUSING DEVELOPMENT F UND,136,2004,1,6.1,8.6,1011 Washington Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9373249,2023870032,36005018500,Morrisania/Belmont,City Council District 16,BX 03 - Morrisania/Crotona,Bronx,New York City,1,1,2417400,1085 WASHINGTON PARTINSHIP LP,90,2007,1,,,1085 Washington Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9358409,1015387501,36061015400,Upper East Side,City Council District 5,MN 08 - Upper East Side,Manhattan,New York City,1,,52944136,UNAVAILABLE OWNER,231,2014,1,,,203 East 92 Street,Breakdown available,0,20,27,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9367729,1015710049,36061015200,Upper East Side,City Council District 5,MN 08 - Upper East Side,Manhattan,New York City,1,,17292600,"408 EAST 92ND STREET OWNER, L.L.C.",196,2004,1,,,408 East 92 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9388896,2029650051,36005015300,Morrisania/Belmont,City Council District 17,BX 03 - Morrisania/Crotona,Bronx,New York City,1,1,2509200,SENIOR LIVING OPTIONS INC,95,2005,2,,,1490 Boston Road,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9374422,2024180033,36005006900,Mott Haven/Hunts Point,City Council District 17,BX 01 - Mott Haven/Melrose,Bronx,New York City,1,1,3395250,SENIOR LIVING OPTIONS INC,167,2005,2,5.9,6.7,303 East 158 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9532957,3016990027,36047027100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,1022400,"UDC CORNERSTONE, LLC",78,2009,1,,,1600 Fulton Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9800270,4008540040,36081009700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,1,,730800,GP3 HOLDINGS LLC,5,2014,1,,,26-18 23 Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9734674,4009140044,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,1,,534600,UNAVAILABLE OWNER,8,2007,1,,,2-07 27 Avenue,Information unavailable,,,,,,In 2020s Floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9359818,1016217501,36061018400,East Harlem,City Council District 9,MN 11 - East Harlem,Manhattan,New York City,1,1,5998137,UNAVAILABLE OWNER,80,2009,3,,,1405 5 Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9360136,1016240015,36061015802,East Harlem,City Council District 5,MN 11 - East Harlem,Manhattan,New York City,1,,18204300,1500 LEXINGTON ASSOCIATES,211,2002,1,,,1490 Lexington Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9386294,2024410200,36005006500,Mott Haven/Hunts Point,City Council District 17,BX 01 - Mott Haven/Melrose,Bronx,New York City,1,1,6075000,MORRIS AVENUE HOUSING DEVELOPMENT FUND C OMPANY INC,176,2015,1,,,655 Morris Avenue,Breakdown available,7,62,65,6,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9386298,2024420060,36005006500,Mott Haven/Hunts Point,City Council District 17,BX 01 - Mott Haven/Melrose,Bronx,New York City,1,1,3381300,"MORRIS AVENUE CORNERSTONE ASSOCIATES, L. P.",137,2006,1,,,675 Morris Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9386296,2024420034,36005006500,Mott Haven/Hunts Point,City Council District 17,BX 01 - Mott Haven/Melrose,Bronx,New York City,1,1,1608300,"SENIOR LIVING OPTIONS, INC.",72,2007,1,,,3000 Park Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9372081,1016467502,36061015602,East Harlem,City Council District 5,MN 11 - East Harlem,Manhattan,New York City,1,1,59509976,UNAVAILABLE OWNER,476,2005,1,,,215 East 96 Street,Information unavailable,,,,,,In 2020s Floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9360339,1016720017,36061016400,East Harlem,City Council District 8,MN 11 - East Harlem,Manhattan,New York City,1,1,13735800,ASPEN 2016 LLC,232,2003,1,,,1951 1 Avenue,Information unavailable,,,,,,In 2020s Floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9387797,2024780007,36005019500,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,1,1377900,"1068 GERARD PARTNERSHIP, L.P.",82,2007,1,,,1068 Gerard Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9387995,2024870010,36005019500,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,,2150550,1065 GERARD AVE. LLC,126,1999,1,7,7.9,1065 Gerard Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9387996,2024870020,36005019500,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,1,2761650,1075 GERARD AVE. LLC,126,1999,1,8.5,7.5,1075 Gerard Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9387997,2024870030,36005019500,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,1,1354500,"STADIUM COURT ASSOCIATES, LLC",30,2003,2,5.8,8.3,1079 Gerard Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9387998,2024870032,36005019500,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,,979200,"STADIUM COURT ASSOCIATES, LLC",30,2003,2,10,9.3,1083 Gerard Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9376323,2025110013,36005018900,Highbridge/South Concourse,City Council District 8,BX 04 - Highbridge/Concourse,Bronx,New York City,1,1,1717650,ODGEN AVENUE ASSOCIATES L.P.,120,2001,1,4.7,7.9,900 Ogden Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9387833,2025190001,36005021100,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,1,2142000,"SENIOR LIVING OPTIONS, INC.",115,2002,1,6,7.6,1314 Nelson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9375963,2025200053,36005021100,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,,541350,HIGHBRIDGE COMMUNITY HOUSING DEVELOPMENT,39,2006,1,4,7.1,1345 Shakespeare Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9375251,2025220070,36005021100,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,1,2573100,"SCS REALTY, LLC",130,2005,1,,,1434 Ogden Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9375682,2025270001,36005018900,Highbridge/South Concourse,City Council District 8,BX 04 - Highbridge/Concourse,Bronx,New York City,1,1,2332350,"SENIOR LIVING OPTIONS, INC.",89,2004,1,7.1,6,1001 University Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9386781,2025310005,36005020100,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,1,2025900,"MERRIAM AVENUE ASSOCIATES, L.P.",98,2001,1,6.8,8,1314 Merriam Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9387397,2025360015,36005020100,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,1,1128600,"SCS REALTY, LLC",50,2005,1,,,1454 University Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9381768,2025800011,36005003500,Mott Haven/Hunts Point,City Council District 8,BX 01 - Mott Haven/Melrose,Bronx,New York City,1,1,1278450,GRANITE TERRACE LLC,110,2007,1,,,520 Concord Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9386160,2025827501,36005003100,Mott Haven/Hunts Point,City Council District 8,BX 01 - Mott Haven/Melrose,Bronx,New York City,1,,6555600,UNAVAILABLE OWNER,125,2013,1,,,539 Union Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9376981,2026070038,36005018500,Morrisania/Belmont,City Council District 16,BX 03 - Morrisania/Crotona,Bronx,New York City,1,1,1166400,"HP 1090 FRANKLIN HOUSING DEVELOPMENT FUN D COMPANY INC., AS NOMINEE",60,2006,1,6.6,8.3,1090 Franklin Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9377145,2026097501,36005014500,Morrisania/Belmont,City Council District 16,BX 03 - Morrisania/Crotona,Bronx,New York City,1,1,10393951,UNAVAILABLE OWNER,228,2009,2,,,3462 3 Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9377145,2026097501,36005014500,Morrisania/Belmont,City Council District 16,BX 03 - Morrisania/Crotona,Bronx,New York City,1,1,10393951,UNAVAILABLE OWNER,228,2009,2,,,3462 3 Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9388479,2026187501,36005007500,Mott Haven/Hunts Point,City Council District 17,BX 01 - Mott Haven/Melrose,Bronx,New York City,1,1,19209492,UNAVAILABLE OWNER,480,2009,5,,,756 St Anns Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9388479,2026187501,36005007500,Mott Haven/Hunts Point,City Council District 17,BX 01 - Mott Haven/Melrose,Bronx,New York City,1,1,19209492,UNAVAILABLE OWNER,480,2009,5,,,756 St Anns Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9370392,1017367501,36061021200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,1,1,7645054,UNAVAILABLE OWNER,125,2007,1,,,34 West 139 Street,Information unavailable,,,,,,In 2020s Floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9734675,4009140046,36081008700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,1,,540450,UNAVAILABLE OWNER,8,2007,1,,,2-03 27 Avenue,Information unavailable,,,,,,In 2020s Floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9388649,2026400050,36005013500,Morrisania/Belmont,City Council District 16,BX 03 - Morrisania/Crotona,Bronx,New York City,1,1,1566450,NYC HOUSING DEVELOPMENT CORP.,125,2013,1,,,1071 Tinton Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9363871,1017890021,36061024200,East Harlem,City Council District 8,MN 11 - East Harlem,Manhattan,New York City,1,1,11918700,EAST 124TH STREET LL,185,2009,1,,,245 East 124 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9540821,3020940010,36047003300,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,1,39423600,KRE DEKALB OWNER LLC,365,2011,1,,,80 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9542682,3021067502,36047003300,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,34638314,UNAVAILABLE OWNER,326,2012,1,,,29 Flatbush Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9542684,3021077501,36047003300,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,56445301,UNAVAILABLE OWNER,586,2015,1,,,590 Fulton Street,Breakdown available,56,113,85,28,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9542689,3021107501,36047003500,Brooklyn Heights/Fort Greene,City Council District 35,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,64452148,20 LAFAYETTE LLC,379,2015,1,,,300 Ashland Place,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9552280,3021347502,36047054700,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,1,15319279,450 KENT AVENUE CONDOMINUM,140,2003,1,,,450 Kent Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9504171,3023337501,36047055500,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,22677588,UNAVAILABLE OWNER,164,2014,1,,,149 Kent Avenue,Breakdown available,7,19,7,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9503915,3023407502,36047055500,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,1,15653995,PALMER'S DOCK LLC,114,2007,1,,,20 North 5 Street,Information unavailable,,,,,,In 2020s Floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9377609,2026880035,36005008500,Mott Haven/Hunts Point,City Council District 17,BX 02 - Hunts Point/Longwood,Bronx,New York City,1,,2434050,853 MACY PLACE OWNERS CORPORATION,63,2009,1,,,853 Macy Place,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9378544,2026900081,36005012901,Mott Haven/Hunts Point,City Council District 17,BX 02 - Hunts Point/Longwood,Bronx,New York City,1,1,1255950,SENIOR LIVING OPTIONS INC,86,2005,1,4.8,8.5,881 East 162 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9378907,2026900173,36005012901,Mott Haven/Hunts Point,City Council District 17,BX 02 - Hunts Point/Longwood,Bronx,New York City,1,1,1072800,SENIOR LIVING OPTIONS INC,74,2004,1,4.7,8.3,861 East 163 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
