PARID,BORO,BLOCK,LOT,EASE,RECTYPE,YEAR,REUC,PERIOD,EXMP_CODE,EXMP_CODE-SUFFIX,EXMP_SEQ,NYS_EXMP_CODE,PSTATUS,COOP_NUM,CONDO_NUMBER,CONDO_SFX,PYEXMPTOT,PYEXMPTRN,PYEXMPTXBL,TENEXMPTOT,TENEXMPTRN,TENEXMPTXBL,CBNEXMPTOT,CBNEXMPTRN,CBNEXMPTXBL,FINEXMPTOT,FINEXMPTRN,FINEXMPTXBL,CUREXMPTOT,CUREXMPTRN,CUREXMPTXBL,Create date,EXNAME,Percent 1,Percent 2,ENTER_DATE,Percent 4,OWNER2,PYINCRPCT1,PYINCRPCT2,PYINCRPCT3,PYINCRPCT4,STATUS,COMPUTE_FLG,PYPARTIALPCT,NO_YEARS,BASEYR,BASETOT,BASETRNTOT,GARGCOMACT,GARGCOMPCT,GARGCOMTRN,BENFTSTART,ICIP_APPNO,421G_CERT,EFF_DATE,PRELIMDATE,421G base value ACT,J51 prev exmpt ACT,J51 prev exmpt TRN,J51 base val ACT,J51 vase val TRN,CASENO,LLINE,EXTRACTDT,BLDG-CLASS,FINTAXCLASS,Percent 3,J51 Govt Financed
3044520217,3,4452,217,,1,2021,,3,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126964,1,20200523,A5,1,0,N
3044520218,3,4452,218,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126977,1,20200523,A5,1,0,N
3044520219,3,4452,219,,1,2021,,3,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126988,1,20200523,A5,1,0,N
3044520220,3,4452,220,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127003,1,20200523,A5,1,0,N
3044520221,3,4452,221,,1,2021,,3,5112,51121,4,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127016,1,20200523,A5,1,0,N
3044520222,3,4452,222,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127026,1,20200523,A5,1,0,N
3044520223,3,4452,223,,1,2021,,3,5112,51121,3,48106,A,0,,,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,22500,22500,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127040,1,20200523,A5,1,0,N
3044520240,3,4452,240,,1,2021,,3,5112,51121,4,48106,A,0,,,21780,21780,21780,21780,21780,21780,21780,21780,21780,21780,21780,21780,21780,21780,21780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21780,21780,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127053,1,20200523,A5,1,0,N
3044520241,3,4452,241,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127067,1,20200523,A5,1,0,N
3044520242,3,4452,242,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127079,1,20200523,A5,1,0,N
3044520243,3,4452,243,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127089,1,20200523,A5,1,0,N
3044520244,3,4452,244,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127100,1,20200523,A5,1,0,N
3044520245,3,4452,245,,1,2021,,3,5112,51121,4,48106,A,0,,,21540,21540,21540,21540,21540,21540,21540,21540,21540,21540,21540,21540,21540,21540,21540,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21540,21540,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127113,1,20200523,A5,1,0,N
3044520246,3,4452,246,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127125,1,20200523,A5,1,0,N
3044520247,3,4452,247,,1,2021,,3,5112,51121,4,48106,A,0,,,21900,21900,21900,21900,21900,21900,21900,21900,21900,21900,21900,21900,21900,21900,21900,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21900,21900,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127138,1,20200523,A5,1,0,N
3044520248,3,4452,248,,1,2021,,3,5112,51121,4,48106,A,0,,,18480,18480,18480,18480,18480,18480,18480,18480,18480,18480,18480,18480,18480,18480,18480,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18480,18480,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127152,1,20200523,A5,1,0,N
3044520253,3,4452,253,,1,2021,,3,5112,51121,3,48106,A,0,,,12660,12660,12660,12660,12660,12660,12660,12660,12660,12660,12660,12660,12660,12660,12660,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,12660,12660,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127163,1,20200523,A5,1,0,N
3044520254,3,4452,254,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127175,1,20200523,A5,1,0,N
3044520255,3,4452,255,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127188,1,20200523,A5,1,0,N
3044520256,3,4452,256,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127198,1,20200523,A5,1,0,N
3044520257,3,4452,257,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127209,1,20200523,A5,1,0,N
3044520258,3,4452,258,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127221,1,20200523,A5,1,0,N
3044520259,3,4452,259,,1,2021,,3,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127231,1,20200523,A5,1,0,N
3044520260,3,4452,260,,1,2021,,3,5112,51121,4,48106,A,0,,,17460,17460,17460,17460,17460,17460,17460,17460,17460,17460,17460,17460,17460,17460,17460,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,17460,17460,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127242,1,20200523,A5,1,0,N
3044520377,3,4452,377,,1,2021,,3,5112,51121,3,48106,A,0,,,36180,36180,36180,36180,36180,36180,36180,36180,36180,36180,36180,36180,36180,36180,36180,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,36180,36180,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128158,1,20200523,B2,1,0,N
3044520378,3,4452,378,,1,2021,,3,5112,51121,5,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128167,1,20200523,B2,1,0,N
3044520379,3,4452,379,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128175,1,20200523,B2,1,0,N
3044520380,3,4452,380,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128183,1,20200523,B2,1,0,N
3044520381,3,4452,381,,1,2021,,3,5112,51121,4,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128189,1,20200523,B2,1,0,N
3044520382,3,4452,382,,1,2021,,3,5112,51121,5,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128200,1,20200523,B2,1,0,N
3044520383,3,4452,383,,1,2021,,3,5112,51121,4,48106,A,0,,,23700,23700,23700,23700,23700,23700,23700,23700,23700,23700,23700,23700,23700,23700,23700,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,23700,23700,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128212,1,20200523,B2,1,0,N
3044520384,3,4452,384,,1,2021,,3,5112,51121,4,48106,A,0,,,28020,28020,28020,28020,28020,28020,28020,28020,28020,28020,28020,28020,28020,28020,28020,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,28020,28020,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128222,1,20200523,B2,1,0,N
3044520385,3,4452,385,,1,2021,,3,5112,51121,5,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128232,1,20200523,B2,1,0,N
3044520386,3,4452,386,,1,2021,,3,5112,51121,5,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128243,1,20200523,B2,1,0,N
3044520387,3,4452,387,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128251,1,20200523,B2,1,0,N
3044520388,3,4452,388,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128259,1,20200523,B2,1,0,N
3044520389,3,4452,389,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128265,1,20200523,B2,1,0,N
3044520390,3,4452,390,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128273,1,20200523,B2,1,0,N
3044520391,3,4452,391,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128282,1,20200523,B2,1,0,N
3044520392,3,4452,392,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128290,1,20200523,B2,1,0,N
3044520393,3,4452,393,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128298,1,20200523,B2,1,0,N
3044520394,3,4452,394,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128305,1,20200523,B2,1,0,N
3044520395,3,4452,395,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128310,1,20200523,B2,1,0,N
3044520396,3,4452,396,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128316,1,20200523,B2,1,0,N
3044520397,3,4452,397,,1,2021,,3,5112,51121,5,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128322,1,20200523,B2,1,0,N
3044520398,3,4452,398,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128329,1,20200523,B2,1,0,N
3044520399,3,4452,399,,1,2021,,3,5112,51121,3,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128336,1,20200523,B2,1,0,N
3044520402,3,4452,402,,1,2021,,3,5112,51121,4,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128343,1,20200523,B2,1,0,N
3044520403,3,4452,403,,1,2021,,3,5112,51121,5,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128350,1,20200523,B2,1,0,N
3044520404,3,4452,404,,1,2021,,3,5112,51121,5,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,35820,35820,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128362,1,20200523,B2,1,0,N
3044520405,3,4452,405,,1,2021,,3,5112,51121,5,48106,A,0,,,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18840,18840,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128370,1,20200523,B2,1,0,N
3044520406,3,4452,406,,1,2021,,3,5112,51121,4,48106,A,0,,,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,8700,8700,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128379,1,20200523,A5,1,0,N
3044520407,3,4452,407,,1,2021,,3,5112,51121,4,48106,A,0,,,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,12420,12420,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128387,1,20200523,A5,1,0,N
3044520408,3,4452,408,,1,2021,,3,5112,51121,3,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128395,1,20200523,A5,1,0,N
3044520409,3,4452,409,,1,2021,,3,5112,51121,3,48106,A,0,,,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,16260,16260,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128408,1,20200523,A5,1,0,N
3044520410,3,4452,410,,1,2021,,3,5112,51121,3,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128420,1,20200523,A5,1,0,N
3044520411,3,4452,411,,1,2021,,3,5112,51121,3,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128429,1,20200523,A5,1,0,N
3044520412,3,4452,412,,1,2021,,3,5112,51121,3,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128441,1,20200523,A5,1,0,N
3044520413,3,4452,413,,1,2021,,3,5112,51121,3,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128449,1,20200523,A5,1,0,N
3044520414,3,4452,414,,1,2021,,3,5112,51121,3,48106,A,0,,,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,16260,16260,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128457,1,20200523,A5,1,0,N
3044520415,3,4452,415,,1,2021,,3,5112,51121,4,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19740,19740,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128467,1,20200523,A5,1,0,N
3044520416,3,4452,416,,1,2021,,3,5112,51121,4,48106,A,0,,,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,19800,19800,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128475,1,20200523,A5,1,0,N
3044520451,3,4452,451,,1,2021,,3,5112,51121,3,48106,A,0,,,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,3480,3480,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128498,1,20200523,A5,1,0,N
3044520452,3,4452,452,,1,2021,,3,5112,51121,4,48106,A,0,,,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,15060,15060,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128513,1,20200523,A5,1,0,N
3044520453,3,4452,453,,1,2021,,3,5112,51121,3,48106,A,0,,,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,15060,15060,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128523,1,20200523,A5,1,0,N
3044520454,3,4452,454,,1,2021,,3,5112,51121,3,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,100,0,,0,,0,0,0,0,A,M,100,20,2015,18780,18780,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27128532,1,20200523,A5,1,0,N
