bbl,UnitCount_by_BBL,borough,block,lot,cd,bct2020,address,latitude,longitude,FIPS,GEOID,geometry
4030497502,14,QN,3049,7502,405,065702,66-41 69 STREET,40.7135954,-73.8863519,081,081065702,POINT (-73.8863519 40.7135954)
4030547501,16,QN,3054,7501,405,065702,66-83 70 STREET,40.7124357,-73.8848569,081,081065702,POINT (-73.8848569 40.7124357)
4030810121,6,QN,3081,121,406,069300,63-50 SAUNDERS STREET,40.7293119,-73.8635548,081,081069300,POINT (-73.8635548 40.7293119)
4030850049,18,QN,3085,49,406,069701,65-11 BOOTH STREET,40.7275312,-73.8595103,081,081069701,POINT (-73.8595103 40.7275312)
4030970018,17,QN,3097,18,406,069701,64-56 BOOTH STREET,40.7273785,-73.860409,081,081069701,POINT (-73.860409 40.7273785)
4030980016,8,QN,3098,16,406,069701,64-64 WETHEROLE STREET,40.7267284,-73.8606918,081,081069701,POINT (-73.8606918 40.7267284)
4030987501,17,QN,3098,7501,406,069701,64-63 AUSTIN STREET,40.7266706,-73.8605476,081,081069701,POINT (-73.8605476 40.7266706)
4030987502,16,QN,3098,7502,406,069701,64-73 AUSTIN STREET,40.7265962,-73.8603673,081,081069701,POINT (-73.8603673 40.7265962)
4030987503,23,QN,3098,7503,406,069701,94-11 65 ROAD,40.7264144,-73.8597796,081,081069701,POINT (-73.8597796 40.7264144)
4030987504,14,QN,3098,7504,406,069701,64-75 AUSTIN STREET,40.7265302,-73.8602195,081,081069701,POINT (-73.8602195 40.7265302)
4030987505,23,QN,3098,7505,406,069701,64-86 WETHEROLE STREET,40.7264559,-73.8600646,081,081069701,POINT (-73.8600646 40.7264559)
4030997501,22,QN,3099,7501,406,071306,95-08 65 ROAD,40.7266302,-73.8589999,081,081071306,POINT (-73.8589999 40.7266302)
4031040092,50,QN,3104,92,406,069701,65-54 AUSTIN STREET,40.7252389,-73.8592048,081,081069701,POINT (-73.8592048 40.7252389)
4031040101,45,QN,3104,101,406,069701,65-70 AUSTIN STREET,40.7250434,-73.858729,081,081069701,POINT (-73.858729 40.7250434)
4031040108,66,QN,3104,108,406,069701,65-90 AUSTIN STREET,40.7248534,-73.8582352,081,081069701,POINT (-73.8582352 40.7248534)
4031047501,66,QN,3104,7501,406,069701,65-50 AUSTIN STREET,40.7255359,-73.8596444,081,081069701,POINT (-73.8596444 40.7255359)
4031550019,66,QN,3155,19,406,071306,66-02 AUSTIN STREET,40.7246139,-73.8576079,081,081071306,POINT (-73.8576079 40.7246139)
4031690021,29,QN,3169,21,406,071305,99-22 67 ROAD,40.7242029,-73.853781,081,081071305,POINT (-73.853781 40.7242029)
4032387503,23,QN,3238,7503,406,071100,106-20 70 AVENUE,40.7213989,-73.8462508,081,081071100,POINT (-73.8462508 40.7213989)
4033200027,30,QN,3320,27,409,013400,82-76 116 STREET,40.7072393,-73.8367722,081,081013400,POINT (-73.8367722 40.7072393)
4033210175,46,QN,3321,175,409,013400,83-67 116 STREET,40.7047371,-73.8355701,081,081013400,POINT (-73.8355701 40.7047371)
4033210379,18,QN,3321,379,409,013400,82-85 116 STREET,40.706739,-73.8362504,081,081013400,POINT (-73.8362504 40.706739)
4033217505,46,QN,3321,7505,409,013400,116-11 CURZON ROAD,40.705113,-73.8354862,081,081013400,POINT (-73.8354862 40.705113)
4033560030,52,QN,3356,30,409,013800,83-30 KEW GARDENS ROAD,40.7094844,-73.8272804,081,081013800,POINT (-73.8272804 40.7094844)
4033597501,38,QN,3359,7501,409,021601,123-32 82 AVENUE,40.7125701,-73.82768,081,081021601,POINT (-73.82768 40.7125701)
4033727501,10,QN,3372,7501,405,059300,63-16 FOREST PARKWAY,40.7102144,-73.905161,081,081059300,POINT (-73.905161 40.7102144)
4033770084,16,QN,3377,84,405,053901,1901 STARR STREET,40.7116671,-73.9167377,081,081053901,POINT (-73.9167377 40.7116671)
4033787501,32,QN,3378,7501,405,059501,1974 STARR STREET,40.7130161,-73.9147016,081,081059501,POINT (-73.9147016 40.7130161)
4034237501,6,QN,3423,7501,405,053901,354 ONDERDONK AVENUE,40.7082458,-73.914906,081,081053901,POINT (-73.914906 40.7082458)
4034320026,7,QN,3432,26,405,054500,17-28 HIMROD STREET,40.7058625,-73.9137225,081,081054500,POINT (-73.9137225 40.7058625)
4034320038,7,QN,3432,38,405,054500,462 SENECA AVENUE,40.7058512,-73.9133293,081,081054500,POINT (-73.9133293 40.7058512)
4034330024,7,QN,3433,24,405,054500,1738 HARMAN STREET,40.7053734,-73.9130342,081,081054500,POINT (-73.9130342 40.7053734)
4034330025,7,QN,3433,25,405,054500,1738 HARMAN STREET,40.7054255,-73.9129836,081,081054500,POINT (-73.9129836 40.7054255)
4034330035,20,QN,3433,35,405,054500,484 SENECA AVENUE,40.7054527,-73.912659,081,081054500,POINT (-73.912659 40.7054527)
4034350018,7,QN,3435,18,405,054500,1814 BLEECKER STREET,40.7052043,-73.9108271,081,081054500,POINT (-73.9108271 40.7052043)
4034360034,14,QN,3436,34,405,054500,508 SENECA AVENUE,40.7050789,-73.9120211,081,081054500,POINT (-73.9120211 40.7050789)
4034477501,24,QN,3447,7501,405,054700,311 ST NICHOLAS AVENUE,40.7013835,-73.9107312,081,081054700,POINT (-73.9107312 40.7013835)
4034480001,14,QN,3448,1,405,054900,3-37 ST NICHOLAS AVENUE,40.7008751,-73.9099132,081,081054900,POINT (-73.9099132 40.7008751)
4034510007,50,QN,3451,7,405,055100,55-27 MYRTLE AVENUE,40.7003955,-73.9074002,081,081055100,POINT (-73.9074002 40.7003955)
4034550012,7,QN,3455,12,405,054900,1814 GATES AVENUE,40.703448,-73.9078684,081,081054900,POINT (-73.9078684 40.703448)
4034550013,7,QN,3455,13,405,054900,1816 GATES AVENUE,40.7035002,-73.9078142,081,081054900,POINT (-73.9078142 40.7035002)
4034550035,7,QN,3455,35,405,054900,1825 PALMETTO STREET,40.7035299,-73.9073093,081,081054900,POINT (-73.9073093 40.7035299)
4034550037,7,QN,3455,37,405,054900,1823 PALMETTO STREET,40.7034778,-73.9073634,081,081054900,POINT (-73.9073634 40.7034778)
4034780008,7,QN,3478,8,405,058900,681 WOODWARD AVENUE,40.7052552,-73.9058461,081,081058900,POINT (-73.9058461 40.7052552)
4034817501,5,QN,3481,7501,405,058900,1905 PUTNAM AVENUE,40.7037764,-73.9033308,081,081058900,POINT (-73.9033308 40.7037764)
4034937501,12,QN,3493,7501,405,059300,62-48 60 PLACE,40.7124092,-73.9039495,081,081059300,POINT (-73.9039495 40.7124092)
4034947502,11,QN,3494,7502,405,059300,63-15 FOREST AVENUE,40.7103731,-73.904562,081,081059300,POINT (-73.904562 40.7103731)
4034950056,15,QN,3495,56,405,059300,59-25 GROVE STREET,40.7097492,-73.903488,081,081059300,POINT (-73.903488 40.7097492)
4035247501,28,QN,3524,7501,405,059300,63-34 FRESH POND ROAD,40.7109869,-73.9000704,081,081059300,POINT (-73.9000704 40.7109869)
4035450006,28,QN,3545,6,405,055300,779 WYCKOFF AVENUE,40.69875,-73.9091263,081,081055300,POINT (-73.9091263 40.69875)
4035450014,90,QN,3545,14,405,055300,1614 MADISON STREET,40.6990709,-73.908758,081,081055300,POINT (-73.908758 40.6990709)
4035460001,54,QN,3546,1,405,055300,803 WYCKOFF AVENUE,40.6982113,-73.9082146,081,081055300,POINT (-73.9082146 40.6982113)
4035670016,7,QN,3567,16,405,055700,1714 SUMMERFIELD STREET,40.6969775,-73.899893,081,081055700,POINT (-73.899893 40.6969775)
4036520017,17,QN,3652,17,405,062700,70-20 67 PLACE,40.7040442,-73.8868876,081,081062700,POINT (-73.8868876 40.7040442)
4037807501,5,QN,3780,7501,405,062100,79-56 METROPOLITAN AVENUE,40.7130563,-73.8721983,081,081062100,POINT (-73.8721983 40.7130563)
4038837501,6,QN,3883,7501,406,063900,90-40 PAULINE ROAD,40.702928,-73.8536581,081,081063900,POINT (-73.8536581 40.702928)
4039167505,122,QN,3916,7505,407,093900,123-05 LAX AVENUE,40.7933504,-73.8447014,081,081093900,POINT (-73.8447014 40.7933504)
4039167506,53,QN,3916,7506,407,093900, POWELLS COVE BLVD,40.7939744,-73.8453753,081,081093900,POINT (-73.8453753 40.7939744)
4039167507,52,QN,3916,7507,407,093900,123-10 POWELLS COVE BLVD,40.7938979,-73.8436311,081,081093900,POINT (-73.8436311 40.7938979)
4039167508,36,QN,3916,7508,407,093900, CONSTITUTION PLACE,40.7948975,-73.8460594,081,081093900,POINT (-73.8460594 40.7948975)
4041977501,14,QN,4197,7501,407,091900,22-30 COLLEGE POINT BLVD,40.7792337,-73.8463628,081,081091900,POINT (-73.8463628 40.7792337)
4042597503,6,QN,4259,7503,407,091900,122-06 25 AVENUE,40.7765241,-73.8459574,081,081091900,POINT (-73.8459574 40.7765241)
4044097502,16,QN,4409,7502,407,088902,31-38 137 STREET,40.7684589,-73.831391,081,081088902,POINT (-73.831391 40.7684589)
4044097504,8,QN,4409,7504,407,088902,31-11 LINDEN PLACE,40.7690473,-73.8321116,081,081088902,POINT (-73.8321116 40.7690473)
4044100019,7,QN,4410,19,407,088902,31-15 137 STREET,40.7691802,-73.831039,081,081088902,POINT (-73.831039 40.7691802)
4044100020,6,QN,4410,20,407,088902,31-13 137 STREET,40.7692324,-73.8310605,081,081088902,POINT (-73.8310605 40.7692324)
4044107503,34,QN,4410,7503,407,088902,137-08 31 ROAD,40.7694988,-73.8311609,081,081088902,POINT (-73.8311609 40.7694988)
4044107504,10,QN,4410,7504,407,088902,31-47 137 STREET,40.7682136,-73.8307346,081,081088902,POINT (-73.8307346 40.7682136)
4044147504,32,QN,4414,7504,407,088902,31-32 UNION STREET,40.769133,-73.8269813,081,081088902,POINT (-73.8269813 40.769133)
4044147505,61,QN,4414,7505,407,088902,140-21 32 AVENUE,40.7691014,-73.827837,081,081088902,POINT (-73.827837 40.7691014)
4044147506,10,QN,4414,7506,407,088902,31-12 UNION STREET,40.7696435,-73.8269547,081,081088902,POINT (-73.8269547 40.7696435)
4049497501,100,QN,4949,7501,407,086900,134-37 35TH AVENUE,40.7647658,-73.832339,081,081086900,POINT (-73.832339 40.7647658)
4049520032,8,QN,4952,32,407,088902,32-20 137 STREET,40.7674125,-73.8309605,081,081088902,POINT (-73.8309605 40.7674125)
4049520033,8,QN,4952,33,407,088902,32-22 137 STREET,40.7673603,-73.8309389,081,081088902,POINT (-73.8309389 40.7673603)
4049520034,8,QN,4952,34,407,088902,32-24 137 STREET,40.7673081,-73.8309174,081,081088902,POINT (-73.8309174 40.7673081)
4049520035,8,QN,4952,35,407,088902,32-26 137 STREET,40.7672587,-73.8308959,081,081088902,POINT (-73.8308959 40.7672587)
4049520036,8,QN,4952,36,407,088902,32-28 137 STREET,40.7672065,-73.8308743,081,081088902,POINT (-73.8308743 40.7672065)
4049520037,8,QN,4952,37,407,088902,32-30 137 STREET,40.7671543,-73.8308528,081,081088902,POINT (-73.8308528 40.7671543)
4049527502,8,QN,4952,7502,407,088902,32-16 137 STREET,40.7674784,-73.8309856,081,081088902,POINT (-73.8309856 40.7674784)
4049527503,55,QN,4952,7503,407,088902,136-21 LATIMER PLACE,40.7669785,-73.8307811,081,081088902,POINT (-73.8307811 40.7669785)
4049540131,25,QN,4954,131,407,088902,32-08 UNION STREET,40.7685814,-73.8270044,081,081088902,POINT (-73.8270044 40.7685814)
4049547501,23,QN,4954,7501,407,088902,32-36 UNION STREET,40.7681944,-73.8270523,081,081088902,POINT (-73.8270523 40.7681944)
4049547502,18,QN,4954,7502,407,088902,32-15 LEAVITT STREET,40.7683517,-73.827597,081,081088902,POINT (-73.827597 40.7683517)
4049550001,7,QN,4955,1,407,088902,139-11 34 AVENUE,40.7673456,-73.8284444,081,081088902,POINT (-73.8284444 40.7673456)
4049550013,8,QN,4955,13,407,088902,140-06 33 AVENUE,40.7675786,-73.82822,081,081088902,POINT (-73.82822 40.7675786)
4049550022,8,QN,4955,22,407,088902,140-22 33 AVENUE,40.7674488,-73.8276896,081,081088902,POINT (-73.8276896 40.7674488)
4049550101,7,QN,4955,101,407,088902,139-09 34 AVENUE,40.767365,-73.8285274,081,081088902,POINT (-73.8285274 40.767365)
4049550102,7,QN,4955,102,407,088902,139-07 34 AVENUE,40.7673843,-73.8286031,081,081088902,POINT (-73.8286031 40.7673843)
4049557513,8,QN,4955,7513,407,088902,139-15 34 AVENUE,40.767318,-73.8283362,081,081088902,POINT (-73.8283362 40.767318)
4049577501,18,QN,4957,7501,407,088902,139-30 34 AVENUE,40.7667549,-73.8280668,081,081088902,POINT (-73.8280668 40.7667549)
4049587502,29,QN,4958,7502,407,086900,135-17 NORTHERN BOULEVARD,40.7632786,-73.8326387,081,081086900,POINT (-73.8326387 40.7632786)
4049597501,20,QN,4959,7501,407,086900,135-10 35 AVENUE,40.7643031,-73.8312174,081,081086900,POINT (-73.8312174 40.7643031)
4049600014,8,QN,4960,14,407,086900,136-22 35 AVENUE,40.7646797,-73.8297689,081,081086900,POINT (-73.8297689 40.7646797)
4049600017,7,QN,4960,17,407,086900,136-28 35 AVENUE,40.7647288,-73.8295594,081,081086900,POINT (-73.8295594 40.7647288)
4049617501,8,QN,4961,7501,407,086900,138-06 35 AVENUE,40.7649361,-73.8286708,081,081086900,POINT (-73.8286708 40.7649361)
4049617502,8,QN,4961,7502,407,086900,138-10 35 AVENUE,40.7649552,-73.8285877,081,081086900,POINT (-73.8285877 40.7649552)
4049617503,44,QN,4961,7503,407,086900,35-19 LEAVITT STREET,40.7645875,-73.8286428,081,081086900,POINT (-73.8286428 40.7645875)
4049717503,12,QN,4971,7503,407,086900,36-27 PRINCE STREET,40.7615548,-73.83256,081,081086900,POINT (-73.83256 40.7615548)
4049727501,72,QN,4972,7501,407,087100,37-20 PRINCE STREET,40.7601721,-73.8330219,081,081087100,POINT (-73.8330219 40.7601721)
4049727504,192,QN,4972,7504,407,087100,133-27 39TH AVENUE,40.7595938,-73.8335973,081,081087100,POINT (-73.8335973 40.7595938)
4049737501,43,QN,4973,7501,407,087100,39-16 PRINCE STREET,40.7592382,-73.8325622,081,081087100,POINT (-73.8325622 40.7592382)
4049770017,60,QN,4977,17,407,086900,136-14 NORTHERN BOULEVARD,40.7627081,-73.831059,081,081086900,POINT (-73.831059 40.7627081)
4049770021,71,QN,4977,21,407,086900,137-02 NORTHERN BOULEVARD,40.7625675,-73.8306479,081,081086900,POINT (-73.8306479 40.7625675)
4049770090,61,QN,4977,90,407,086900,136-45 37 AVENUE,40.762256,-73.8297173,081,081086900,POINT (-73.8297173 40.762256)
4049787502,148,QN,4978,7502,407,087100,138-35 39 AVENUE,40.7612347,-73.8277129,081,081087100,POINT (-73.8277129 40.7612347)
4049817504,18,QN,4981,7504,407,116100,141-52 33 AVENUE,40.7677137,-73.8249561,081,081116100,POINT (-73.8249561 40.7677137)
4049947505,23,QN,4994,7505,407,116100,139-39 35 AVENUE,40.7658548,-73.8263472,081,081116100,POINT (-73.8263472 40.7658548)
4049957501,55,QN,4995,7501,407,115900,145-38 34 AVENUE,40.7669644,-73.821384,081,081115900,POINT (-73.821384 40.7669644)
4050037501,57,QN,5003,7501,407,116301,35-14 146TH STREET,40.7658249,-73.8211308,081,081116301,POINT (-73.8211308 40.7658249)
4050037502,28,QN,5003,7502,407,116301,144-38 35TH AVENUE,40.7657194,-73.8221058,081,081116301,POINT (-73.8221058 40.7657194)
4050117502,19,QN,5011,7502,407,086500,142-28 37 AVENUE,40.7624732,-73.8262874,081,081086500,POINT (-73.8262874 40.7624732)
4050117503,10,QN,5011,7503,407,086500,142-26 37 AVENUE,40.7624432,-73.8264211,081,081086500,POINT (-73.8264211 40.7624432)
4050117504,88,QN,5011,7504,407,086500,142-32 37 AVENUE,40.7624753,-73.8258615,081,081086500,POINT (-73.8258615 40.7624753)
4050127501,56,QN,5012,7501,407,086500,141-26 NORTHERN BOULEVARD,40.764115,-73.8247273,081,081086500,POINT (-73.8247273 40.764115)
4050137501,19,QN,5013,7501,407,086500,143-36 37 AVENUE,40.7631775,-73.823737,081,081086500,POINT (-73.823737 40.7631775)
4050147502,103,QN,5014,7502,407,116301,144-74 NORTHERN BLVD,40.7647235,-73.8206789,081,081116301,POINT (-73.8206789 40.7647235)
4050157502,22,QN,5015,7502,407,116301,144-89 38 AVE,40.7638463,-73.8196019,081,081116301,POINT (-73.8196019 40.7638463)
4050177502,8,QN,5017,7502,407,115700,37-10 149 PLACE,40.7649088,-73.816285,081,081115700,POINT (-73.816285 40.7649088)
4050177503,29,QN,5017,7503,407,115700,149-06 NORTHERN BOULEVARD,40.7650084,-73.8167793,081,081115700,POINT (-73.8167793 40.7650084)
4050207503,23,QN,5020,7503,407,086500,142-28 38 AVENUE,40.7615832,-73.8258277,081,081086500,POINT (-73.8258277 40.7615832)
4050227503,40,QN,5022,7503,407,086500,38-34 PARSONS BOULEVARD,40.76171,-73.8225533,081,081086500,POINT (-73.8225533 40.76171)
4050247505,13,QN,5024,7505,407,086300,144-85 ROOSEVELT AVENUE,40.7626983,-73.8191465,081,081086300,POINT (-73.8191465 40.7626983)
4050257502,22,QN,5025,7502,407,086300,144-56 ROOSEVELT AVENUE,40.7618927,-73.8200043,081,081086300,POINT (-73.8200043 40.7618927)
4050370094,7,QN,5037,94,407,087100,132-43 41 AVENUE,40.7571602,-73.8323689,081,081087100,POINT (-73.8323689 40.7571602)
4050377505,11,QN,5037,7505,407,087100,40-55 COLLEGE POINT BLVD,40.7567007,-73.8334963,081,081087100,POINT (-73.8334963 40.7567007)
4050377506,23,QN,5037,7506,407,087100,132-15 41 AVENUE,40.7567799,-73.8332362,081,081087100,POINT (-73.8332362 40.7567799)
4050397506,10,QN,5039,7506,407,084902,132-41 41 ROAD,40.7563914,-73.8321904,081,081084902,POINT (-73.8321904 40.7563914)
4050397507,7,QN,5039,7507,407,084902,132-34 41 AVENUE,40.7566032,-73.832558,081,081084902,POINT (-73.832558 40.7566032)
4050397509,52,QN,5039,7509,407,084902,132-35 41 ROAD,40.7563289,-73.8326129,081,081084902,POINT (-73.8326129 40.7563289)
4050397510,16,QN,5039,7510,407,084902,132-18 41 AVENUE,40.7563981,-73.8330242,081,081084902,POINT (-73.8330242 40.7563981)
4050397511,7,QN,5039,7511,407,084902,132-36 41 AVENUE,40.7566361,-73.8324821,081,081084902,POINT (-73.8324821 40.7566361)
4050400014,10,QN,5040,14,407,084902,132-10 41 ROAD,40.7554701,-73.8328424,081,081084902,POINT (-73.8328424 40.7554701)
4050407503,10,QN,5040,7503,407,084902,132-18 41ST ROAD,40.7555631,-73.8326437,081,081084902,POINT (-73.8326437 40.7555631)
4050447502,28,QN,5044,7502,407,085300,136-46 41 AVENUE,40.758726,-73.8276941,081,081085300,POINT (-73.8276941 40.758726)
4050487503,25,QN,5048,7503,407,085500,143-26 41 AVENUE,40.7598743,-73.8228902,081,081085500,POINT (-73.8228902 40.7598743)
4050487504,26,QN,5048,7504,407,085500,143-28 41 AVENUE,40.7599179,-73.8227385,081,081085500,POINT (-73.8227385 40.7599179)
4050507502,22,QN,5050,7502,407,086300,144-49 BARCLAY AVENUE,40.7603877,-73.8194921,081,081086300,POINT (-73.8194921 40.7603877)
4050507503,23,QN,5050,7503,407,086300,144-77 BARCLAY AVENUE,40.7606743,-73.818477,081,081086300,POINT (-73.818477 40.7606743)
4050537501,15,QN,5053,7501,407,116302,147-30 BARCLAY AVENUE,40.7606876,-73.8164411,081,081116302,POINT (-73.8164411 40.7606876)
4050557502,7,QN,5055,7502,407,116700,149-17 SANFORD AVENUE,40.7608107,-73.8144626,081,081116700,POINT (-73.8144626 40.7608107)
4050557503,6,QN,5055,7503,407,116700,41-39 149TH STREET,40.7610285,-73.8150684,081,081116700,POINT (-73.8150684 40.7610285)
4050567501,6,QN,5056,7501,407,116700,41-28 150TH STREET,40.761902,-73.813817,081,081116700,POINT (-73.813817 40.761902)
4050627502,14,QN,5062,7502,407,084901,41-34 HAIGHT STREET,40.7548658,-73.834461,081,081084901,POINT (-73.834461 40.7548658)
4050637502,8,QN,5063,7502,407,084901,41-38 COLLEGE POINT BLVD,40.7551858,-73.8336408,081,081084901,POINT (-73.8336408 40.7551858)
4050667502,169,QN,5066,7502,407,NA>,40-22 COLLEGE POINT BLVD,40.7570825,-73.8355961,081,081NA>,POINT (-73.8355961 40.7570825)
4051010007,6,QN,5101,7,407,084901,42-11 COLLEGE POINT BLVD,40.7543197,-73.832636,081,081084901,POINT (-73.832636 40.7543197)
4051017501,8,QN,5101,7501,407,084901,132-73 MAPLE AVENUE,40.7548081,-73.8305918,081,081084901,POINT (-73.8305918 40.7548081)
4051020052,13,QN,5102,52,407,084901,132-25 POPLE AVENUE,40.7534952,-73.8318656,081,081084901,POINT (-73.8318656 40.7534952)
4051027503,25,QN,5102,7503,407,084901,132-10 MAPLE AVENUE,40.7536305,-73.8324031,081,081084901,POINT (-73.8324031 40.7536305)
4051040015,8,QN,5104,15,407,079702,132-20 POPLE AVENUE,40.7531107,-73.8316897,081,081079702,POINT (-73.8316897 40.7531107)
4051040016,8,QN,5104,16,407,079702,132-24 POPLE AVENUE,40.7531407,-73.8316103,081,081079702,POINT (-73.8316103 40.7531407)
4051047501,10,QN,5104,7501,407,079702,132-12 POPLE AVENUE,40.7530122,-73.8319499,081,081079702,POINT (-73.8319499 40.7530122)
4051047502,37,QN,5104,7502,407,079702,132-36 POPLE AVENUE,40.7532911,-73.831202,081,081079702,POINT (-73.831202 40.7532911)
4051047503,22,QN,5104,7503,407,079702,132-08 POPLE AVENUE,40.7529521,-73.8321124,081,081079702,POINT (-73.8321124 40.7529521)
4051057504,41,QN,5105,7504,407,079702,132-26 AVERY AVENUE,40.7524433,-73.8314171,081,081079702,POINT (-73.8314171 40.7524433)
4051057505,52,QN,5105,7505,407,079702,42-60 CROMMELIN STREET,40.7522293,-73.8314898,081,081079702,POINT (-73.8314898 40.7522293)
4051057506,10,QN,5105,7506,407,079702,133-26 AVERY AVENUE,40.7527002,-73.8307054,081,081079702,POINT (-73.8307054 40.7527002)
4051217501,99,QN,5121,7501,407,084902,133-36 SANFORD AVENUE,40.7559919,-73.8293002,081,081084902,POINT (-73.8293002 40.7559919)
4051217502,23,QN,5121,7502,407,084902,134-43 MAPLE AVENUE,40.7553689,-73.829374,081,081084902,POINT (-73.829374 40.7553689)
4051240029,8,QN,5124,29,407,079702,134-42 BLOSSOM AVENUE,40.7528907,-73.8277489,081,081079702,POINT (-73.8277489 40.7528907)
4051257503,21,QN,5125,7503,407,079702,134-40 CHERRY AVENUE,40.7520777,-73.8273251,081,081079702,POINT (-73.8273251 40.7520777)
4051357502,79,QN,5135,7502,407,085300,42-33 MAIN STREET,40.7547541,-73.8275348,081,081085300,POINT (-73.8275348 40.7547541)
4051400040,41,QN,5140,40,407,079701,43-53 MAIN STREET,40.7513806,-73.8255584,081,081079701,POINT (-73.8255584 40.7513806)
4051410028,6,QN,5141,28,407,079701,43-47 BYRD STREET,40.7517667,-73.8249438,081,081079701,POINT (-73.8249438 40.7517667)
4051410049,8,QN,5141,49,407,079701,136-20 CHERRY AVENUE,40.7526905,-73.8259773,081,081079701,POINT (-73.8259773 40.7526905)
4051800029,15,QN,5180,29,407,085700,42-07 KISSENA BOULEVARD,40.7570115,-73.8265399,081,081085700,POINT (-73.8265399 40.7570115)
4051800030,15,QN,5180,30,407,085700,140-08 SANFORD AVENUE,40.7571158,-73.8265396,081,081085700,POINT (-73.8265396 40.7571158)
